seed,domain,status,datetime
bankone.com,bankpne.com,failed,2016-11-26 18:57:23
bankone.com,bqnkone.com,failed,2016-11-26 18:57:24
bankone.com,bbankoe.com,failed,2016-11-26 18:57:24
bankone.com,bannkkone.com,failed,2016-11-26 18:57:24
bankone.com,baankonne.com,failed,2016-11-26 18:57:24
bankone.com,bankoonne.com,failed,2016-11-26 18:57:24
bankone.com,baankne.com,failed,2016-11-26 18:57:24
bankone.com,ankonee.com,failed,2016-11-26 18:57:25
bankone.com,bakone.com,resolved,2016-11-26 18:57:25
bankone.com,bankonw.com,failed,2016-11-26 18:57:25
bankone.com,bankione.com,failed,2016-11-26 18:57:25
bankone.com,bankkonne.com,failed,2016-11-26 18:57:25
bankone.com,bankkone.com,failed,2016-11-26 18:57:25
bankone.com,banlkone.com,failed,2016-11-26 18:57:26
bankone.com,banikone.com,failed,2016-11-26 18:57:26
tiaa-cref.org,tiiaaref.org,failed,2016-11-26 19:02:12
tiaa-cref.org,tiaaacref.org,failed,2016-11-26 19:02:12
tiaa-cref.org,tiaareef.org,failed,2016-11-26 19:02:12
tiaa-cref.org,tiaacree.org,failed,2016-11-26 19:02:12
tiaa-cref.org,tiaactef.org,failed,2016-11-26 19:02:12
tiaa-cref.org,iacref.org,failed,2016-11-26 19:02:12
tiaa-cref.org,tiazcref.org,failed,2016-11-26 19:02:13
tiaa-cref.org,tiacre.org,failed,2016-11-26 19:02:13
tiaa-cref.org,iaacre.org,failed,2016-11-26 19:02:13
tiaa-cref.org,tiaacfef.org,failed,2016-11-26 19:02:13
tiaa-cref.org,ttiaaref.org,failed,2016-11-26 19:02:13
tiaa-cref.org,tiaaccre.org,failed,2016-11-26 19:02:14
tiaa-cref.org,ttiaacreff.org,failed,2016-11-26 19:02:14
tiaa-cref.org,tiqaacref.org,failed,2016-11-26 19:02:14
tiaa-cref.org,tiaaxref.org,failed,2016-11-26 19:02:14
tiaa-cref.org,ttiaacrref.org,failed,2016-11-26 19:02:15
tiaa-cref.org,tuiaacref.org,failed,2016-11-26 19:02:15
tiaa-cref.org,tiaaccref.org,failed,2016-11-26 19:02:15
tiaa-cref.org,tiiaaacref.org,failed,2016-11-26 19:02:15
tiaa-cref.org,giaacref.org,failed,2016-11-26 19:02:15
tiaa-cref.org,tiaaref.org,failed,2016-11-26 19:02:15
tiaa-cref.org,tiaacfref.org,failed,2016-11-26 19:02:16
tiaa-cref.org,taaref.org,failed,2016-11-26 19:02:16
tiaa-cref.org,tiaareff.org,failed,2016-11-26 19:02:16
tiaa-cref.org,tiaadcref.org,failed,2016-11-26 19:02:16
tiaa-cref.org,tiaacrdef.org,failed,2016-11-26 19:02:16
tiaa-cref.org,5tiaacref.org,failed,2016-11-26 19:02:17
tiaa-cref.org,tiaacrref.org,failed,2016-11-26 19:02:17
tiaa-cref.org,tiacrf.org,failed,2016-11-26 19:02:17
tiaa-cref.org,tiiaacrf.org,failed,2016-11-26 19:02:17
tiaa-cref.org,iaaacref.org,failed,2016-11-26 19:02:17
tiaa-cref.org,ytiaacref.org,failed,2016-11-26 19:02:17
tiaa-cref.org,tiasacref.org,failed,2016-11-26 19:02:18
tiaa-cref.org,iiaacref.org,failed,2016-11-26 19:02:18
tiaa-cref.org,tiaaaccref.org,failed,2016-11-26 19:02:18
tiaa-cref.org,tiaaceef.org,failed,2016-11-26 19:02:18
tiaa-cref.org,t8iaacref.org,failed,2016-11-26 19:02:18
tiaa-cref.org,tiaactref.org,failed,2016-11-26 19:02:19
tiaa-cref.org,tiaarref.org,failed,2016-11-26 19:02:19
tiaa-cref.org,tiiacref.org,resolved,2016-11-26 19:02:19
tiaa-cref.org,tiaacrer.org,failed,2016-11-26 19:02:19
tiaa-cref.org,ttiiaacref.org,failed,2016-11-26 19:02:19
tiaa-cref.org,tiiaacrref.org,failed,2016-11-26 19:02:20
tiaa-cref.org,tiaqacref.org,failed,2016-11-26 19:02:20
tiaa-cref.org,tizacref.org,failed,2016-11-26 19:02:20
tiaa-cref.org,iaaref.org,failed,2016-11-26 19:02:20
tiaa-cref.org,tiaacrreff.org,failed,2016-11-26 19:02:20
tiaa-cref.org,ttiaacrf.org,failed,2016-11-26 19:02:21
tiaa-cref.org,taacef.org,failed,2016-11-26 19:02:21
tiaa-cref.org,tiaacreeff.org,failed,2016-11-26 19:02:21
tiaa-cref.org,tiiaaccref.org,failed,2016-11-26 19:02:21
tiaa-cref.org,tiacreef.org,failed,2016-11-26 19:02:21
tiaa-cref.org,tiaacreef.org,failed,2016-11-26 19:02:21
tiaa-cref.org,tiaacre.org,failed,2016-11-26 19:02:22
tiaa-cref.org,taacrref.org,failed,2016-11-26 19:02:22
tiaa-cref.org,tiaccref.org,failed,2016-11-26 19:02:22
tiaa-cref.org,aacref.org,failed,2016-11-26 19:02:22
tiaa-cref.org,tiacreff.org,failed,2016-11-26 19:02:22
tiaa-cref.org,tiiaacref.org,resolved,2016-11-26 19:02:22
tiaa-cref.org,iaacef.org,failed,2016-11-26 19:02:23
tiaa-cref.org,tiaavref.org,failed,2016-11-26 19:02:23
tiaa-cref.org,tiaacrreef.org,failed,2016-11-26 19:02:23
tiaa-cref.org,iaacreef.org,failed,2016-11-26 19:02:23
tiaa-cref.org,riaacref.org,failed,2016-11-26 19:02:23
tiaa-cref.org,tizaacref.org,failed,2016-11-26 19:02:24
tiaa-cref.org,tiaref.org,failed,2016-11-26 19:02:24
tiaa-cref.org,tkaacref.org,failed,2016-11-26 19:02:24
tiaa-cref.org,iaacrf.org,failed,2016-11-26 19:02:24
tiaa-cref.org,yiaacref.org,failed,2016-11-26 19:02:24
tiaa-cref.org,tiaarf.org,failed,2016-11-26 19:02:25
tiaa-cref.org,toaacref.org,failed,2016-11-26 19:02:25
tiaa-cref.org,ttiaaacref.org,failed,2016-11-26 19:02:25
tiaa-cref.org,tiaacef.org,failed,2016-11-26 19:02:25
tiaa-cref.org,toiaacref.org,failed,2016-11-26 19:02:25
tiaa-cref.org,tiaac4ref.org,failed,2016-11-26 19:02:26
tiaa-cref.org,ttiaaccref.org,failed,2016-11-26 19:02:26
tiaa-cref.org,tiaacr3ef.org,failed,2016-11-26 19:02:26
tiaa-cref.org,tiaaccrf.org,failed,2016-11-26 19:02:26
tiaa-cref.org,tiiaacef.org,failed,2016-11-26 19:02:26
tiaa-cref.org,tiaacrwef.org,failed,2016-11-26 19:02:27
tiaa-cref.org,tiaacrrf.org,failed,2016-11-26 19:02:27
tiaa-cref.org,ttiacref.org,failed,2016-11-26 19:02:27
tiaa-cref.org,taacrf.org,failed,2016-11-26 19:02:27
tiaa-cref.org,t8aacref.org,failed,2016-11-26 19:02:27
tiaa-cref.org,tiaqcref.org,failed,2016-11-26 19:02:27
tiaa-cref.org,tiaacrwf.org,failed,2016-11-26 19:02:28
tiaa-cref.org,tiacrref.org,failed,2016-11-26 19:02:28
tiaa-cref.org,tiaacr3f.org,failed,2016-11-26 19:02:28
tiaa-cref.org,tiaaacre.org,failed,2016-11-26 19:02:28
tiaa-cref.org,tiaaacrf.org,failed,2016-11-26 19:02:28
tiaa-cref.org,iaacreff.org,failed,2016-11-26 19:02:29
tiaa-cref.org,ttiaacef.org,failed,2016-11-26 19:02:29
tiaa-cref.org,tiqacref.org,failed,2016-11-26 19:02:29
tiaa-cref.org,tiiaacreef.org,failed,2016-11-26 19:02:29
tiaa-cref.org,tiiaacre.org,failed,2016-11-26 19:02:29
tiaa-cref.org,tiaac4ef.org,failed,2016-11-26 19:02:30
tiaa-cref.org,5iaacref.org,failed,2016-11-26 19:02:30
tiaa-cref.org,tiacref.org,failed,2016-11-26 19:02:30
tiaa-cref.org,tiaaccef.org,failed,2016-11-26 19:02:30
tiaa-cref.org,tiaaccrref.org,failed,2016-11-26 19:02:30
tiaa-cref.org,ticref.org,failed,2016-11-26 19:02:30
tiaa-cref.org,tiaaccreff.org,failed,2016-11-26 19:02:31
tiaa-cref.org,tiaacrerf.org,failed,2016-11-26 19:02:31
tiaa-cref.org,gtiaacref.org,failed,2016-11-26 19:02:31
tiaa-cref.org,ttaacref.org,failed,2016-11-26 19:02:31
tiaa-cref.org,tiaaacreff.org,failed,2016-11-26 19:02:31
tiaa-cref.org,taaacref.org,failed,2016-11-26 19:02:32
tiaa-cref.org,tiaaceff.org,failed,2016-11-26 19:02:32
tiaa-cref.org,tiacef.org,failed,2016-11-26 19:02:32
tiaa-cref.org,iaacrref.org,failed,2016-11-26 19:02:32
tiaa-cref.org,tuaacref.org,failed,2016-11-26 19:02:32
tiaa-cref.org,tiaacrevf.org,failed,2016-11-26 19:02:32
tiaa-cref.org,tiaacrre.org,failed,2016-11-26 19:02:33
tiaa-cref.org,tiaadref.org,failed,2016-11-26 19:02:33
tiaa-cref.org,tiaacregf.org,failed,2016-11-26 19:02:33
tiaa-cref.org,tiaacrf.org,failed,2016-11-26 19:02:33
tiaa-cref.org,taacreff.org,failed,2016-11-26 19:02:33
tiaa-cref.org,tiaaceref.org,failed,2016-11-26 19:02:34
tiaa-cref.org,tiaacf.org,failed,2016-11-26 19:02:34
tiaa-cref.org,tiaaaref.org,failed,2016-11-26 19:02:34
tiaa-cref.org,ttiaacref.org,failed,2016-11-26 19:02:34
tiaa-cref.org,tiaaef.org,failed,2016-11-26 19:02:34
tiaa-cref.org,tiaacreg.org,resolved,2016-11-26 19:02:35
tiaa-cref.org,tiaavcref.org,failed,2016-11-26 19:02:35
tiaa-cref.org,tiaaccreef.org,failed,2016-11-26 19:02:35
tiaa-cref.org,tiaaaacref.org,failed,2016-11-26 19:02:35
tiaa-cref.org,tiaacref.org,failed,2016-11-26 19:02:35
tiaa-cref.org,tiaace.org,failed,2016-11-26 19:02:36
tiaa-cref.org,rtiaacref.org,failed,2016-11-26 19:02:36
tiaa-cref.org,iaacref.org,failed,2016-11-26 19:02:36
tiaa-cref.org,tiaacr.org,failed,2016-11-26 19:02:36
tiaa-cref.org,taacref.org,failed,2016-11-26 19:02:36
tiaa-cref.org,tkiaacref.org,failed,2016-11-26 19:02:36
tiaa-cref.org,tiaaacreef.org,failed,2016-11-26 19:02:37
tiaa-cref.org,tiaacrev.org,failed,2016-11-26 19:02:37
tiaa-cref.org,ttiaacre.org,failed,2016-11-26 19:02:37
tiaa-cref.org,tiaacrdf.org,failed,2016-11-26 19:02:37
tiaa-cref.org,tiaare.org,failed,2016-11-26 19:02:37
tiaa-cref.org,tisacref.org,failed,2016-11-26 19:02:38
tiaa-cref.org,tiaacreff.org,resolved,2016-11-26 19:02:38
tiaa-cref.org,tiaaxcref.org,failed,2016-11-26 19:02:38
tiaa-cref.org,tisaacref.org,failed,2016-11-26 19:02:38
tiaa-cref.org,taacreef.org,failed,2016-11-26 19:02:38
tiaa-cref.org,tiiaacreff.org,failed,2016-11-26 19:02:39
tiaa-cref.org,tiaacred.org,failed,2016-11-26 19:02:39
tiaa-cref.org,tiaacrff.org,failed,2016-11-26 19:02:39
tiaa-cref.org,ttiaacreef.org,failed,2016-11-26 19:02:39
tiaa-cref.org,tiaacredf.org,failed,2016-11-26 19:02:39
tiaa-cref.org,tacref.org,failed,2016-11-26 19:02:39
tiaa-cref.org,tiascref.org,failed,2016-11-26 19:02:40
tiaa-cref.org,taacre.org,failed,2016-11-26 19:02:40
tiaa-cref.org,iaaccref.org,failed,2016-11-26 19:02:40
tiaa-cref.org,tiazacref.org,failed,2016-11-26 19:02:40
tiaa-cref.org,taaccref.org,failed,2016-11-26 19:02:40
tiaa-cref.org,tiaaacrref.org,failed,2016-11-26 19:02:41
tiaa-cref.org,tiaaacef.org,failed,2016-11-26 19:02:41
phillips66.com,phillips676.com,failed,2016-11-26 19:02:42
phillips66.com,hhillips66.com,failed,2016-11-26 19:02:42
phillips66.com,philllips6.com,failed,2016-11-26 19:02:42
phillips66.com,phillips6.com,resolved,2016-11-26 19:02:42
phillips66.com,phiillip66.com,failed,2016-11-26 19:02:43
phillips66.com,phillips566.com,failed,2016-11-26 19:02:43
phillips66.com,pillips6.com,failed,2016-11-26 19:02:43
phillips66.com,0hillips66.com,resolved,2016-11-26 19:02:43
phillips66.com,pyillips66.com,resolved,2016-11-26 19:02:43
phillips66.com,pphilliips66.com,failed,2016-11-26 19:02:43
phillips66.com,phillkips66.com,resolved,2016-11-26 19:02:43
phillips66.com,phillips766.com,failed,2016-11-26 19:02:43
phillips66.com,pphillips6.com,failed,2016-11-26 19:02:44
phillips66.com,phillipd66.com,resolved,2016-11-26 19:02:44
phillips66.com,philklips66.com,resolved,2016-11-26 19:02:44
phillips66.com,pnillips66.com,resolved,2016-11-26 19:02:44
phillips66.com,phillip66.com,resolved,2016-11-26 19:02:44
phillips66.com,phillipw66.com,resolved,2016-11-26 19:02:44
phillips66.com,phillips56.com,failed,2016-11-26 19:02:44
phillips66.com,phills66.com,failed,2016-11-26 19:02:45
phillips66.com,pphillipss66.com,failed,2016-11-26 19:02:45
phillips66.com,phiilips66.com,failed,2016-11-26 19:02:45
phillips66.com,philliips6.com,failed,2016-11-26 19:02:45
phillips66.com,hillipps66.com,failed,2016-11-26 19:02:45
phillips66.com,phhillipps66.com,failed,2016-11-26 19:02:45
phillips66.com,philluips66.com,resolved,2016-11-26 19:02:45
phillips66.com,phllipps66.com,failed,2016-11-26 19:02:46
phillips66.com,philiips66.com,failed,2016-11-26 19:02:46
phillips66.com,pilips66.com,failed,2016-11-26 19:02:46
phillips66.com,pphhillips66.com,failed,2016-11-26 19:02:46
phillips66.com,philli0s66.com,resolved,2016-11-26 19:02:46
phillips66.com,hllips66.com,failed,2016-11-26 19:02:47
phillips66.com,hillip66.com,failed,2016-11-26 19:02:47
phillips66.com,phillps6.com,failed,2016-11-26 19:02:47
phillips66.com,phhillis66.com,failed,2016-11-26 19:02:47
phillips66.com,phhiillips66.com,failed,2016-11-26 19:02:47
phillips66.com,phillipss666.com,failed,2016-11-26 19:02:47
phillips66.com,phhillps66.com,failed,2016-11-26 19:02:48
phillips66.com,phillpss66.com,failed,2016-11-26 19:02:48
phillips66.com,phiillis66.com,failed,2016-11-26 19:02:48
phillips66.com,ppillips66.com,failed,2016-11-26 19:02:48
phillips66.com,phillips67.com,failed,2016-11-26 19:02:48
phillips66.com,philllps66.com,resolved,2016-11-26 19:02:49
phillips66.com,pphilllips66.com,failed,2016-11-26 19:02:49
phillips66.com,pphiillips66.com,failed,2016-11-26 19:02:49
phillips66.com,philkips66.com,resolved,2016-11-26 19:02:49
phillips66.com,philipss66.com,failed,2016-11-26 19:02:49
phillips66.com,hillis66.com,resolved,2016-11-26 19:02:49
allstate.com,alstatee.com,failed,2016-11-26 18:49:54
allstate.com,aollstate.com,resolved,2016-11-26 18:49:54
allstate.com,allstatre.com,resolved,2016-11-26 18:49:55
allstate.com,qallstate.com,resolved,2016-11-26 18:49:55
allstate.com,allstaye.com,resolved,2016-11-26 18:49:55
allstate.com,aallstatte.com,failed,2016-11-26 18:49:55
allstate.com,alllsttate.com,failed,2016-11-26 18:49:55
allstate.com,allsae.com,resolved,2016-11-26 18:49:56
allstate.com,allstzate.com,resolved,2016-11-26 18:49:56
allstate.com,lltate.com,failed,2016-11-26 18:49:56
allstate.com,altate.com,resolved,2016-11-26 18:49:56
allstate.com,allstatee.com,resolved,2016-11-26 18:49:56
allstate.com,allstatte.com,resolved,2016-11-26 18:49:56
allstate.com,allsttatte.com,failed,2016-11-26 18:49:56
allstate.com,alstatte.com,failed,2016-11-26 18:49:57
allstate.com,allxtate.com,resolved,2016-11-26 18:49:57
allstate.com,allsstaate.com,failed,2016-11-26 18:49:57
allstate.com,allsate.com,resolved,2016-11-26 18:49:57
allstate.com,allstat3.com,resolved,2016-11-26 18:49:57
allstate.com,zallstate.com,resolved,2016-11-26 18:49:57
allstate.com,allsyate.com,resolved,2016-11-26 18:49:57
allstate.com,allsta.com,resolved,2016-11-26 18:49:57
allstate.com,allsgate.com,resolved,2016-11-26 18:49:57
allstate.com,allstaatee.com,failed,2016-11-26 18:49:58
allstate.com,aalstate.com,resolved,2016-11-26 18:49:58
txu.com,gtxu.com,resolved,2016-11-26 18:49:58
txu.com,txyu.com,resolved,2016-11-26 18:49:58
txu.com,tzxu.com,resolved,2016-11-26 18:49:58
txu.com,txu.com,resolved,2016-11-26 18:49:58
txu.com,tuu.com,resolved,2016-11-26 18:49:58
txu.com,txj.com,failed,2016-11-26 18:49:59
txu.com,5xu.com,resolved,2016-11-26 18:49:59
txu.com,ytxu.com,resolved,2016-11-26 18:50:00
txu.com,tu.com,resolved,2016-11-26 18:50:00
txu.com,txx.com,failed,2016-11-26 18:50:00
txu.com,tsu.com,resolved,2016-11-26 18:50:00
txu.com,yxu.com,resolved,2016-11-26 18:50:00
txu.com,tx7u.com,failed,2016-11-26 18:50:00
txu.com,tsxu.com,resolved,2016-11-26 18:50:01
txu.com,tx.com,resolved,2016-11-26 18:50:01
txu.com,txju.com,failed,2016-11-26 18:50:01
txu.com,tcu.com,resolved,2016-11-26 18:50:01
txu.com,txiu.com,failed,2016-11-26 18:50:02
txu.com,txuu.com,resolved,2016-11-26 18:50:02
txu.com,txxu.com,resolved,2016-11-26 18:50:02
txu.com,ttu.com,resolved,2016-11-26 18:50:02
txu.com,ttxxu.com,failed,2016-11-26 18:50:03
txu.com,rxu.com,resolved,2016-11-26 18:50:03
txu.com,txy.com,failed,2016-11-26 18:50:04
txu.com,txxuu.com,failed,2016-11-26 18:50:04
txu.com,xu.com,failed,2016-11-26 18:50:05
txu.com,5txu.com,resolved,2016-11-26 18:50:05
txu.com,u.com,failed,2016-11-26 18:50:06
txu.com,ttx.com,resolved,2016-11-26 18:50:06
txu.com,ttxu.com,resolved,2016-11-26 18:50:06
txu.com,x.com,resolved,2016-11-26 18:50:06
txu.com,gxu.com,failed,2016-11-26 18:50:06
txu.com,tzu.com,resolved,2016-11-26 18:50:06
txu.com,ttxuu.com,failed,2016-11-26 18:50:06
txu.com,txi.com,resolved,2016-11-26 18:50:07
txu.com,xxu.com,resolved,2016-11-26 18:50:07
txu.com,xuu.com,resolved,2016-11-26 18:50:07
txu.com,tx7.com,resolved,2016-11-26 18:50:07
txu.com,rtxu.com,resolved,2016-11-26 18:50:07
txu.com,tcxu.com,resolved,2016-11-26 18:50:08
txu.com,t.com,failed,2016-11-26 18:50:08
utc.com,ut.com,resolved,2016-11-26 18:50:08
utc.com,tc.com,resolved,2016-11-26 18:50:08
utc.com,uuc.com,resolved,2016-11-26 18:50:08
utc.com,utv.com,resolved,2016-11-26 18:50:08
utc.com,yutc.com,resolved,2016-11-26 18:50:08
utc.com,uytc.com,resolved,2016-11-26 18:50:09
utc.com,u5tc.com,failed,2016-11-26 18:50:09
utc.com,utvc.com,resolved,2016-11-26 18:50:09
utc.com,ugc.com,resolved,2016-11-26 18:50:09
utc.com,utcc.com,resolved,2016-11-26 18:50:09
utc.com,ucc.com,resolved,2016-11-26 18:50:10
utc.com,uyc.com,resolved,2016-11-26 18:50:10
utc.com,ttc.com,resolved,2016-11-26 18:50:10
utc.com,urtc.com,resolved,2016-11-26 18:50:10
utc.com,jutc.com,resolved,2016-11-26 18:50:10
utc.com,uttcc.com,resolved,2016-11-26 18:50:10
utc.com,uuttc.com,failed,2016-11-26 18:50:11
utc.com,utd.com,resolved,2016-11-26 18:50:11
utc.com,uut.com,resolved,2016-11-26 18:50:12
utc.com,itc.com,resolved,2016-11-26 18:50:12
utc.com,u5c.com,resolved,2016-11-26 18:50:12
utc.com,uc.com,resolved,2016-11-26 18:50:12
utc.com,utt.com,failed,2016-11-26 18:50:13
utc.com,c.com,failed,2016-11-26 18:50:13
utc.com,tcc.com,resolved,2016-11-26 18:50:13
utc.com,uttc.com,resolved,2016-11-26 18:50:13
utc.com,ugtc.com,resolved,2016-11-26 18:50:13
utc.com,uutc.com,resolved,2016-11-26 18:50:13
utc.com,utxc.com,resolved,2016-11-26 18:50:13
utc.com,iutc.com,resolved,2016-11-26 18:50:14
utc.com,7tc.com,failed,2016-11-26 18:50:14
utc.com,urc.com,resolved,2016-11-26 18:50:14
utc.com,utx.com,resolved,2016-11-26 18:50:14
utc.com,utdc.com,resolved,2016-11-26 18:50:14
utc.com,jtc.com,resolved,2016-11-26 18:50:14
utc.com,utc.com,resolved,2016-11-26 18:50:14
utc.com,7utc.com,failed,2016-11-26 18:50:15
utc.com,uutcc.com,failed,2016-11-26 18:50:16
utc.com,ytc.com,resolved,2016-11-26 18:50:16
dow.com,edow.com,resolved,2016-11-26 18:50:16
dow.com,dosw.com,resolved,2016-11-26 18:50:16
dow.com,doo.com,resolved,2016-11-26 18:50:16
dow.com,oww.com,resolved,2016-11-26 18:50:16
dow.com,dpw.com,resolved,2016-11-26 18:50:16
dow.com,eow.com,resolved,2016-11-26 18:50:17
dow.com,doew.com,resolved,2016-11-26 18:50:17
dow.com,w.com,failed,2016-11-26 18:50:17
dow.com,d9ow.com,failed,2016-11-26 18:50:17
dow.com,do2w.com,failed,2016-11-26 18:50:18
dow.com,doow.com,resolved,2016-11-26 18:50:18
dow.com,ddoww.com,failed,2016-11-26 18:50:18
dow.com,d9w.com,failed,2016-11-26 18:50:19
dow.com,doww.com,resolved,2016-11-26 18:50:19
dow.com,oow.com,resolved,2016-11-26 18:50:20
dow.com,dww.com,resolved,2016-11-26 18:50:20
dow.com,doq.com,resolved,2016-11-26 18:50:20
dow.com,cdow.com,resolved,2016-11-26 18:50:20
dow.com,dos.com,resolved,2016-11-26 18:50:20
dow.com,ow.com,resolved,2016-11-26 18:50:20
dow.com,o.com,failed,2016-11-26 18:50:20
dow.com,dow.com,resolved,2016-11-26 18:50:20
dow.com,doe.com,resolved,2016-11-26 18:50:20
dow.com,sdow.com,failed,2016-11-26 18:50:21
dow.com,cow.com,resolved,2016-11-26 18:50:22
dow.com,fdow.com,resolved,2016-11-26 18:50:22
dow.com,dlow.com,resolved,2016-11-26 18:50:22
dow.com,dooww.com,resolved,2016-11-26 18:50:22
dow.com,dlw.com,resolved,2016-11-26 18:50:22
dow.com,ddoow.com,failed,2016-11-26 18:50:23
dow.com,dpow.com,resolved,2016-11-26 18:50:23
dow.com,diw.com,resolved,2016-11-26 18:50:24
dow.com,doqw.com,resolved,2016-11-26 18:50:24
dow.com,ddo.com,resolved,2016-11-26 18:50:24
dow.com,d.com,failed,2016-11-26 18:50:24
dow.com,do.com,resolved,2016-11-26 18:50:24
dow.com,ddow.com,resolved,2016-11-26 18:50:24
dow.com,dw.com,resolved,2016-11-26 18:50:24
dow.com,fow.com,resolved,2016-11-26 18:50:24
dow.com,sow.com,resolved,2016-11-26 18:50:24
dow.com,ddw.com,resolved,2016-11-26 18:50:25
dow.com,diow.com,resolved,2016-11-26 18:50:25
dow.com,do2.com,resolved,2016-11-26 18:50:25
conagra.com,oonagra.com,failed,2016-11-26 18:50:25
conagra.com,onnagra.com,failed,2016-11-26 18:50:26
conagra.com,cnagra.com,failed,2016-11-26 18:50:26
conagra.com,conagrz.com,failed,2016-11-26 18:50:26
conagra.com,conaara.com,failed,2016-11-26 18:50:26
conagra.com,clnagra.com,failed,2016-11-26 18:50:26
conagra.com,cohagra.com,failed,2016-11-26 18:50:27
conagra.com,conagga.com,failed,2016-11-26 18:50:27
conagra.com,cpnagra.com,failed,2016-11-26 18:50:27
conagra.com,conagra.com,resolved,2016-11-26 18:50:27
conagra.com,cconara.com,failed,2016-11-26 18:50:27
conagra.com,coagr.com,failed,2016-11-26 18:50:27
conagra.com,coongra.com,failed,2016-11-26 18:50:27
conagra.com,cionagra.com,failed,2016-11-26 18:50:28
conagra.com,congr.com,resolved,2016-11-26 18:50:28
conagra.com,ccoonagra.com,failed,2016-11-26 18:50:28
conagra.com,conar.com,resolved,2016-11-26 18:50:29
conagra.com,coara.com,resolved,2016-11-26 18:50:29
conagra.com,coaga.com,resolved,2016-11-26 18:50:29
conagra.com,conagrr.com,failed,2016-11-26 18:50:29
conagra.com,conabra.com,failed,2016-11-26 18:50:29
conagra.com,cconnagra.com,failed,2016-11-26 18:50:29
conagra.com,cconagr.com,failed,2016-11-26 18:50:29
conagra.com,cnagraa.com,failed,2016-11-26 18:50:30
conagra.com,cobagra.com,failed,2016-11-26 18:50:30
conagra.com,ccongra.com,failed,2016-11-26 18:50:30
conagra.com,cconagra.com,failed,2016-11-26 18:50:30
conagra.com,cconaagra.com,failed,2016-11-26 18:50:30
conagra.com,vonagra.com,resolved,2016-11-26 18:50:30
conagra.com,c9onagra.com,failed,2016-11-26 18:50:31
conagra.com,ccoagra.com,failed,2016-11-26 18:50:31
conagra.com,coaagra.com,failed,2016-11-26 18:50:31
conagra.com,clonagra.com,failed,2016-11-26 18:50:31
conagra.com,onagraa.com,failed,2016-11-26 18:50:31
conagra.com,conaagrra.com,failed,2016-11-26 18:50:32
conagra.com,conagera.com,failed,2016-11-26 18:50:32
conagra.com,conaggra.com,failed,2016-11-26 18:50:32
conagra.com,onaggra.com,failed,2016-11-26 18:50:32
conagra.com,conagrra.com,failed,2016-11-26 18:50:32
conagra.com,consagra.com,resolved,2016-11-26 18:50:32
conagra.com,connagrra.com,failed,2016-11-26 18:50:32
conagra.com,conaaggra.com,failed,2016-11-26 18:50:33
conagra.com,conaagraa.com,failed,2016-11-26 18:50:33
conagra.com,conagtra.com,failed,2016-11-26 18:50:33
conagra.com,coagraa.com,failed,2016-11-26 18:50:33
conagra.com,cnaggra.com,failed,2016-11-26 18:50:33
conagra.com,conag.com,resolved,2016-11-26 18:50:34
conagra.com,coagrra.com,failed,2016-11-26 18:50:34
conagra.com,connagraa.com,failed,2016-11-26 18:50:34
conagra.com,onara.com,resolved,2016-11-26 18:50:34
conagra.com,conatgra.com,failed,2016-11-26 18:50:35
conagra.com,cagra.com,resolved,2016-11-26 18:50:35
conagra.com,onagra.com,resolved,2016-11-26 18:50:35
conagra.com,cohnagra.com,failed,2016-11-26 18:50:36
conagra.com,conahgra.com,failed,2016-11-26 18:50:36
conagra.com,cconagrra.com,failed,2016-11-26 18:50:36
conagra.com,cooagra.com,failed,2016-11-26 18:50:36
conagra.com,cnara.com,resolved,2016-11-26 18:50:36
conagra.com,nagra.com,resolved,2016-11-26 18:50:36
conagra.com,cinagra.com,resolved,2016-11-26 18:50:37
conagra.com,conarra.com,resolved,2016-11-26 18:50:37
conagra.com,conaa.com,resolved,2016-11-26 18:50:37
conagra.com,coonnagra.com,failed,2016-11-26 18:50:37
conagra.com,c9nagra.com,failed,2016-11-26 18:50:37
conagra.com,coonaga.com,failed,2016-11-26 18:50:37
conagra.com,connaga.com,failed,2016-11-26 18:50:38
conagra.com,conaagr.com,failed,2016-11-26 18:50:38
conagra.com,conga.com,resolved,2016-11-26 18:50:38
conagra.com,congrra.com,resolved,2016-11-26 18:50:38
conagra.com,conagraa.com,failed,2016-11-26 18:50:38
conagra.com,connara.com,failed,2016-11-26 18:50:39
conagra.com,conzgra.com,failed,2016-11-26 18:50:39
conagra.com,conagrs.com,failed,2016-11-26 18:50:39
conagra.com,cponagra.com,failed,2016-11-26 18:50:39
conagra.com,conaga.com,resolved,2016-11-26 18:50:39
conagra.com,coonaagra.com,failed,2016-11-26 18:50:39
conagra.com,conaggr.com,failed,2016-11-26 18:50:40
conagra.com,cnnagra.com,failed,2016-11-26 18:50:40
conagra.com,cconagraa.com,failed,2016-11-26 18:50:40
conagra.com,cnaga.com,resolved,2016-11-26 18:50:40
conagra.com,conqagra.com,failed,2016-11-26 18:50:40
conagra.com,comagra.com,resolved,2016-11-26 18:50:41
conagra.com,onaagra.com,failed,2016-11-26 18:50:41
conagra.com,conagrza.com,failed,2016-11-26 18:50:41
conagra.com,ccnagra.com,failed,2016-11-26 18:50:41
conagra.com,connaagra.com,failed,2016-11-26 18:50:41
conagra.com,cnaagra.com,failed,2016-11-26 18:50:42
